radio,mcc,lon,lat,range,averageSignal,radius
GSM,216,19.1774,47.4668,1956,0,1000.0
GSM,216,19.1527,47.4627,999,0,999.0
GSM,216,19.1677,47.4736,1675,0,1000.0
GSM,216,19.1624,47.4612,1141,0,1000.0
GSM,216,19.1624,47.4634,1552,0,1000.0
GSM,216,19.3077,47.4566,5103,0,1000.0
GSM,216,19.2513,47.4286,2941,0,1000.0
GSM,216,19.2618,47.4302,1343,0,1000.0
GSM,216,19.2205,47.441,4519,0,1000.0
GSM,216,19.3078,47.4752,2348,0,1000.0
GSM,216,19.0429,47.5189,604,0,604.0
GSM,216,18.9856,47.5371,1888,0,1000.0
GSM,216,19.0782,47.4642,4574,0,1000.0
GSM,216,19.0576,47.6006,2051,0,1000.0
GSM,216,19.0637,47.5839,668,0,668.0
GSM,216,19.1059,47.475,956,0,956.0
GSM,216,19.0709,47.6323,1466,0,1000.0
GSM,216,19.0473,47.538,1000,0,1000.0
GSM,216,19.0725,47.6007,3435,0,1000.0
GSM,216,19.0547,47.5352,921,0,921.0
LTE,216,18.8747,47.4639,941,0,941.0
GSM,216,19.0489,47.5559,1800,0,1000.0
GSM,216,19.1388,47.5267,1373,0,1000.0
LTE,216,18.9607,47.4459,1244,0,1000.0
GSM,216,19.0639,47.5921,1447,0,1000.0
GSM,216,19.0588,47.5994,2300,0,1000.0
GSM,216,19.0769,47.464,1249,0,1000.0
GSM,216,19.106,47.4734,776,0,776.0
GSM,216,19.0555,47.4975,500,0,500.0
GSM,216,19.0979,47.4806,1418,0,1000.0
GSM,216,19.1125,47.4775,1455,0,1000.0
GSM,216,19.0619,47.5058,5711,0,1000.0
GSM,216,19.0878,47.4901,1111,0,1000.0
GSM,216,19.0619,47.4969,500,0,500.0
GSM,216,19.1262,47.4734,2366,0,1000.0
GSM,216,19.12,47.4734,1075,0,1000.0
GSM,216,19.1137,47.4566,2033,0,1000.0
GSM,216,19.0569,47.5801,1042,0,1000.0
GSM,216,19.0431,47.5051,1161,0,1000.0
GSM,216,19.0694,47.4971,1130,0,1000.0
GSM,216,19.0906,47.481,1446,0,1000.0
GSM,216,19.0689,47.4984,703,0,703.0
GSM,216,19.0714,47.4893,757,0,757.0
GSM,216,19.1341,47.6264,5529,0,1000.0
GSM,216,19.0648,47.6064,1492,0,1000.0
GSM,216,19.0685,47.628,1796,0,1000.0
GSM,216,19.0432,47.5492,1129,0,1000.0
GSM,216,19.1538,47.6493,3355,0,1000.0
GSM,216,19.0818,47.5288,1131,0,1000.0
GSM,216,19.07,47.5237,3022,0,1000.0
GSM,216,19.0591,47.6001,1308,0,1000.0
GSM,216,19.0685,47.6282,1820,0,1000.0
GSM,216,19.0654,47.6396,2729,0,1000.0
GSM,216,19.0441,47.5397,777,0,777.0
GSM,216,19.04,47.5484,892,0,892.0
GSM,216,19.0312,47.5434,894,0,894.0
GSM,216,19.0416,47.547,1645,0,1000.0
GSM,216,19.1297,47.5567,1111,0,1000.0
GSM,216,19.1331,47.5577,2195,0,1000.0
GSM,216,19.1182,47.5887,3064,0,1000.0
GSM,216,19.1456,47.541,3615,0,1000.0
GSM,216,19.1081,47.5624,1690,0,1000.0
GSM,216,19.1289,47.5366,2271,0,1000.0
GSM,216,19.1092,47.5349,724,0,724.0
GSM,216,19.1349,47.5427,957,0,957.0
GSM,216,19.1199,47.5301,7895,0,1000.0
GSM,216,19.1275,47.5419,1100,0,1000.0
GSM,216,19.1205,47.5418,2239,0,1000.0
GSM,216,19.0211,47.4694,1061,0,1000.0
GSM,216,19.034,47.4762,748,0,748.0
GSM,216,19.0201,47.469,1328,0,1000.0
GSM,216,19.2646,47.4264,6325,0,1000.0
GSM,216,19.064,47.5287,921,0,921.0
GSM,216,19.0447,47.5392,716,0,716.0
GSM,216,19.0614,47.5236,1970,0,1000.0
GSM,216,18.9788,47.518,21475,0,1000.0
GSM,216,19.0176,47.5172,1175,0,1000.0
GSM,216,19.01,47.5175,1326,0,1000.0
GSM,216,19.0479,47.4987,692,0,692.0
GSM,216,19.0182,47.5081,825,0,825.0
GSM,216,19.0254,47.5081,669,0,669.0
GSM,216,18.8869,47.4251,2823,0,1000.0
GSM,216,19.0256,47.535,4470,0,1000.0
GSM,216,18.9743,47.5359,1588,0,1000.0
GSM,216,18.9888,47.545,6472,0,1000.0
GSM,216,19.0017,47.5368,5767,0,1000.0
GSM,216,19.0888,47.4804,763,0,763.0
GSM,216,19.074,47.4825,1139,0,1000.0
GSM,216,19.0637,47.4867,805,0,805.0
GSM,216,19.103,47.4678,1278,0,1000.0
GSM,216,19.1202,47.4676,941,0,941.0
GSM,216,19.111,47.4693,1355,0,1000.0
GSM,216,19.0901,47.4803,936,0,936.0
GSM,216,19.0659,47.4819,924,0,924.0
GSM,216,19.0641,47.4889,925,0,925.0
GSM,216,19.1122,47.4706,1323,0,1000.0
GSM,216,19.0251,47.4887,688,0,688.0
GSM,216,18.9843,47.5328,6127,0,1000.0
GSM,216,18.9826,47.5105,5053,0,1000.0
GSM,216,19.0022,47.4955,6506,0,1000.0
GSM,216,19.134,47.4486,13635,0,1000.0
GSM,216,18.9192,47.5568,5385,0,1000.0
GSM,216,18.943,47.4972,7357,0,1000.0
GSM,216,19.0312,47.542,1499,0,1000.0
GSM,216,19.0357,47.5106,717,0,717.0
GSM,216,19.0332,47.5112,537,0,537.0
GSM,216,19.0639,47.4903,893,0,893.0
GSM,216,19.0647,47.4905,555,0,555.0
GSM,216,19.0765,47.486,500,0,500.0
GSM,216,19.0849,47.4876,2078,0,1000.0
GSM,216,19.0562,47.5257,1406,0,1000.0
GSM,216,19.0512,47.5193,728,0,728.0
GSM,216,19.0269,47.5129,1283,0,1000.0
GSM,216,19.0597,47.5244,1537,0,1000.0
GSM,216,19.0278,47.5099,610,0,610.0
GSM,216,19.0827,47.4857,1187,0,1000.0
GSM,216,19.0645,47.4978,572,0,572.0
GSM,216,19.0547,47.5321,1167,0,1000.0
GSM,216,19.0707,47.4878,9014,0,1000.0
GSM,216,19.0298,47.6456,5044,0,1000.0
LTE,216,19.0089,47.5106,718,0,718.0
GSM,216,19.0689,47.4988,785,0,785.0
GSM,216,19.0702,47.495,768,0,768.0
GSM,216,19.0628,47.4951,865,0,865.0
GSM,216,19.0653,47.5025,500,0,500.0
GSM,216,19.0639,47.4954,671,0,671.0
GSM,216,19.0071,47.49,1039,0,1000.0
GSM,216,19.0166,47.4989,2441,0,1000.0
GSM,216,19.0676,47.4887,500,0,500.0
GSM,216,19.0654,47.4904,685,0,685.0
GSM,216,19.0681,47.4889,1741,0,1000.0
GSM,216,19.0631,47.4903,632,0,632.0
GSM,216,19.0647,47.4955,500,0,500.0
GSM,216,19.0503,47.4733,708,0,708.0
GSM,216,19.0536,47.4854,1051,0,1000.0
GSM,216,19.0615,47.4914,500,0,500.0
GSM,216,19.0298,47.5002,545,0,545.0
GSM,216,19.035,47.5117,2107,0,1000.0
GSM,216,19.0371,47.5128,634,0,634.0
GSM,216,19.0421,47.5282,812,0,812.0
GSM,216,19.0399,47.5308,1437,0,1000.0
GSM,216,19.0387,47.5321,578,0,578.0
GSM,216,19.0992,47.5392,1389,0,1000.0
GSM,216,19.089,47.5057,702,0,702.0
GSM,216,19.1215,47.4786,1198,0,1000.0
GSM,216,19.0725,47.4895,613,0,613.0
GSM,216,19.0715,47.4904,668,0,668.0
GSM,216,19.0756,47.4832,885,0,885.0
GSM,216,19.0765,47.4843,971,0,971.0
GSM,216,19.0705,47.4866,678,0,678.0
GSM,216,19.0136,47.5094,1273,0,1000.0
GSM,216,19.086,47.5031,644,0,644.0
GSM,216,19.0531,47.4749,7070,0,1000.0
GSM,216,19.0442,47.5404,792,0,792.0
GSM,216,19.0702,47.4842,551,0,551.0
GSM,216,19.0907,47.4787,991,0,991.0
GSM,216,19.1098,47.4708,1321,0,1000.0
GSM,216,19.1295,47.4524,567,0,567.0
LTE,216,19.1361,47.6477,1000,0,1000.0
GSM,216,19.0347,47.5277,1097,0,1000.0
GSM,216,19.2483,47.4257,1906,0,1000.0
GSM,216,19.1518,47.457,2525,0,1000.0
GSM,216,19.0819,47.5219,933,0,933.0
GSM,216,19.0755,47.5269,1214,0,1000.0
GSM,216,19.0757,47.538,1133,0,1000.0
GSM,216,19.0811,47.5379,894,0,894.0
GSM,216,19.1566,47.6086,2980,0,1000.0
GSM,216,19.0803,47.532,935,0,935.0
GSM,216,19.1154,47.5488,2416,0,1000.0
GSM,216,19.0587,47.5792,965,0,965.0
GSM,216,19.0882,47.485,811,0,811.0
LTE,216,19.0553,47.5003,500,0,500.0
LTE,216,19.0578,47.4938,2224,0,1000.0
LTE,216,19.0627,47.4902,500,0,500.0
LTE,216,19.0602,47.4882,3258,0,300.0
LTE,216,19.0533,47.4725,2798,0,1000.0
LTE,216,19.0568,47.5001,7765,0,300.0
GSM,216,18.9447,47.4521,1216,0,1000.0
LTE,216,18.9385,47.5168,1919,0,1000.0
LTE,216,19.0829,47.4992,660,0,660.0
GSM,216,19.0429,47.5379,762,0,762.0
GSM,216,19.1016,47.5174,6949,0,1000.0
GSM,216,19.0926,47.5211,867,0,867.0
GSM,216,18.9806,47.5273,2113,0,1000.0
LTE,216,18.8941,47.4371,2767,0,1000.0
GSM,216,19.223,47.5368,1578,0,1000.0
LTE,216,19.0499,47.4702,500,0,500.0
LTE,216,19.0557,47.4698,690,0,690.0
LTE,216,18.915,47.4521,907,0,907.0
LTE,216,18.8888,47.4331,3010,0,300.0
GSM,216,19.0638,47.6081,1200,0,1000.0
GSM,216,19.0529,47.5941,826,0,826.0
LTE,216,18.8941,47.4569,1204,0,1000.0
LTE,216,19.0427,47.529,539,0,539.0
LTE,216,19.0373,47.5324,500,0,500.0
LTE,216,19.0204,47.5076,3472,0,300.0
GSM,216,18.9899,47.5219,1000,0,1000.0
GSM,216,19.018,47.5085,3185,0,1000.0
GSM,216,19.0012,47.5181,1011,0,1000.0
GSM,216,19.0141,47.5224,500,0,500.0
GSM,216,19.0215,47.5065,818,0,818.0
GSM,216,19.0805,47.4845,1024,0,1000.0
GSM,216,19.0653,47.48,1026,0,1000.0
GSM,216,19.0726,47.4824,766,0,766.0
GSM,216,19.0224,47.5077,766,0,766.0
GSM,216,19.0272,47.4987,747,0,747.0
GSM,216,19.011,47.5102,949,0,949.0
GSM,216,19.0018,47.5154,714,0,714.0
GSM,216,18.992,47.5248,2560,0,1000.0
GSM,216,18.9911,47.5247,1853,0,1000.0
GSM,216,18.956,47.5488,2314,0,1000.0
GSM,216,18.999,47.5161,1000,0,1000.0
GSM,216,18.9894,47.522,655,0,655.0
GSM,216,19.0666,47.5085,500,0,500.0
GSM,216,19.0407,47.4783,804,0,804.0
GSM,216,19.0192,47.5068,654,0,654.0
GSM,216,19.0137,47.5091,604,0,604.0
GSM,216,19.0388,47.4905,599,0,599.0
GSM,216,19.1181,47.4819,1609,0,1000.0
GSM,216,19.0378,47.5136,2291,0,1000.0
GSM,216,19.0299,47.5119,500,0,500.0
GSM,216,19.0423,47.5168,638,0,638.0
LTE,216,19.0263,47.4729,1000,0,1000.0
LTE,216,19.0324,47.4694,5309,0,300.0
LTE,216,19.0459,47.4627,632,0,632.0
GSM,216,19.2168,47.5525,3667,0,1000.0
GSM,216,19.2527,47.5268,2600,0,1000.0
GSM,216,19.2982,47.485,5657,0,1000.0
GSM,216,19.0592,47.4787,1064,0,1000.0
GSM,216,19.0569,47.4743,881,0,881.0
GSM,216,19.0642,47.485,896,0,896.0
GSM,216,19.0712,47.4925,1723,0,1000.0
GSM,216,19.0699,47.4892,539,0,539.0
GSM,216,19.0408,47.5149,609,0,609.0
LTE,216,19.0049,47.4617,505,0,505.0
LTE,216,18.9406,47.4522,500,0,500.0
LTE,216,18.9318,47.4545,905,0,905.0
LTE,216,19.1668,47.6268,3018,0,300.0
GSM,216,19.0486,47.6267,3005,0,1000.0
GSM,216,19.1571,47.4622,1378,0,1000.0
GSM,216,18.9376,47.5464,4111,0,1000.0
GSM,216,18.9648,47.5367,693,0,693.0
GSM,216,19.0215,47.5153,1334,0,1000.0
GSM,216,19.0285,47.5116,1057,0,1000.0
GSM,216,19.0303,47.4757,1182,0,1000.0
GSM,216,19.0543,47.5663,702,0,702.0
GSM,216,18.8924,47.5269,4073,0,1000.0
GSM,216,18.9511,47.5481,13951,0,1000.0
GSM,216,19.0135,47.5142,1612,0,1000.0
GSM,216,19.0162,47.5265,3491,0,1000.0
GSM,216,19.0112,47.5176,4599,0,1000.0
GSM,216,19.0206,47.5149,1035,0,1000.0
GSM,216,19.0297,47.5072,5842,0,1000.0
GSM,216,19.0183,47.519,1048,0,1000.0
GSM,216,19.0383,47.5027,555,0,555.0
GSM,216,19.0387,47.5173,1399,0,1000.0
GSM,216,18.942,47.5456,2208,0,1000.0
GSM,216,19.0247,47.5022,525,0,525.0
GSM,216,19.0258,47.5035,1116,0,1000.0
GSM,216,19.0243,47.5025,1160,0,1000.0
GSM,216,19.0293,47.5099,970,0,970.0
GSM,216,19.1131,47.4702,1068,0,1000.0
GSM,216,19.0666,47.4738,1811,0,1000.0
GSM,216,19.0948,47.4862,1119,0,1000.0
GSM,216,19.0588,47.498,500,0,500.0
GSM,216,18.9543,47.5484,3417,0,1000.0
GSM,216,19.0134,47.5229,1745,0,1000.0
GSM,216,19.029,47.5289,4211,0,1000.0
GSM,216,19.0085,47.5196,1309,0,1000.0
GSM,216,19.0483,47.4865,5959,0,1000.0
GSM,216,19.0481,47.4781,906,0,906.0
GSM,216,19.0278,47.4822,1497,0,1000.0
GSM,216,19.054,47.4761,4941,0,1000.0
GSM,216,19.05,47.4777,6686,0,1000.0
GSM,216,19.0484,47.4776,590,0,590.0
GSM,216,18.9693,47.4539,1840,0,1000.0
GSM,216,18.9397,47.4537,1581,0,1000.0
GSM,216,19.0561,47.4943,8719,0,1000.0
GSM,216,19.0725,47.5154,6212,0,1000.0
GSM,216,19.0709,47.5109,562,0,562.0
GSM,216,19.078,47.5132,3337,0,1000.0
GSM,216,19.0731,47.5115,1942,0,1000.0
GSM,216,18.9413,47.4495,2430,0,1000.0
GSM,216,19.0065,47.4678,2344,0,1000.0
GSM,216,19.0353,47.4958,1444,0,1000.0
LTE,216,18.9043,47.4605,3923,0,300.0
LTE,216,18.9925,47.4589,837,0,837.0
GSM,216,19.0261,47.4923,599,0,599.0
GSM,216,19.1353,47.4642,1700,0,1000.0
GSM,216,19.2504,47.4812,4716,0,1000.0
GSM,216,18.993,47.5234,1425,0,1000.0
GSM,216,18.9898,47.5208,2309,0,1000.0
GSM,216,19.0118,47.5214,2861,0,1000.0
GSM,216,18.9881,47.5208,2426,0,1000.0
GSM,216,18.9977,47.5267,1087,0,1000.0
GSM,216,18.9849,47.5195,1643,0,1000.0
GSM,216,18.9921,47.5218,1281,0,1000.0
GSM,216,18.9814,47.5242,2427,0,1000.0
GSM,216,19.2329,47.4392,6710,0,1000.0
GSM,216,19.0524,47.4956,746,0,746.0
GSM,216,19.0741,47.5271,1402,0,1000.0
GSM,216,19.0469,47.4745,873,0,873.0
GSM,216,19.0705,47.4991,903,0,903.0
GSM,216,19.0718,47.489,705,0,705.0
GSM,216,19.0773,47.485,620,0,620.0
GSM,216,19.0734,47.4852,601,0,601.0
GSM,216,19.0811,47.5104,582,0,582.0
GSM,216,18.9553,47.5418,2424,0,1000.0
GSM,216,19.0432,47.5293,1238,0,1000.0
GSM,216,19.0313,47.528,550,0,550.0
GSM,216,19.0226,47.5294,742,0,742.0
GSM,216,19.0123,47.53,1646,0,1000.0
GSM,216,18.9874,47.5292,2502,0,1000.0
GSM,216,18.9874,47.5285,1530,0,1000.0
GSM,216,18.9918,47.5251,1132,0,1000.0
GSM,216,18.9927,47.5239,727,0,727.0
GSM,216,19.0295,47.5283,2070,0,1000.0
GSM,216,18.9614,47.5393,2328,0,1000.0
GSM,216,19.0852,47.506,2359,0,1000.0
GSM,216,19.0379,47.5111,939,0,939.0
GSM,216,19.0407,47.5156,1666,0,1000.0
GSM,216,19.0563,47.4755,549,0,549.0
GSM,216,19.0684,47.4822,500,0,500.0
GSM,216,19.0573,47.4764,7188,0,1000.0
GSM,216,19.0386,47.5109,1059,0,1000.0
GSM,216,19.0777,47.627,4047,0,1000.0
GSM,216,19.0399,47.5155,1363,0,1000.0
GSM,216,19.0341,47.5082,523,0,523.0
GSM,216,19.0594,47.595,1112,0,1000.0
GSM,216,19.0431,47.4989,1063,0,1000.0
LTE,216,19.0401,47.5382,1000,0,1000.0
GSM,216,19.0496,47.5243,1938,0,1000.0
GSM,216,19.0384,47.5335,854,0,854.0
LTE,216,19.0359,47.544,1475,0,1000.0
LTE,216,19.041,47.5416,577,0,577.0
LTE,216,19.0315,47.4697,22318,0,300.0
GSM,216,18.9586,47.5386,1866,0,1000.0
GSM,216,19.0233,47.5035,1013,0,1000.0
GSM,216,18.9767,47.535,907,0,907.0
LTE,216,19.0274,47.6418,631,0,631.0
GSM,216,19.063,47.5805,1029,0,1000.0
GSM,216,19.0574,47.5764,533,0,533.0
GSM,216,19.0491,47.5693,883,0,883.0
GSM,216,18.9798,47.5311,1644,0,1000.0
LTE,216,19.0307,47.4725,1369,0,1000.0
LTE,216,19.0381,47.4285,500,0,500.0
LTE,216,19.0378,47.5247,941,0,941.0
LTE,216,19.0682,47.4962,1188,0,1000.0
LTE,216,18.9793,47.3898,1140,0,1000.0
GSM,216,19.0607,47.594,832,0,832.0
GSM,216,19.0776,47.4888,990,0,990.0
LTE,216,19.0567,47.5148,3673,0,300.0
LTE,216,18.9978,47.4533,1082,0,1000.0
LTE,216,18.9698,47.4398,928,0,928.0
LTE,216,19.0345,47.4819,1176,0,1000.0
LTE,216,19.3063,47.4986,1535,0,1000.0
LTE,216,19.0318,47.5394,500,0,500.0
LTE,216,19.0358,47.5271,1000,0,1000.0
GSM,216,19.0818,47.5372,805,0,805.0
LTE,216,19.0441,47.551,1020,0,1000.0
LTE,216,19.0392,47.5288,552,0,552.0
LTE,216,19.0013,47.5191,5336,0,300.0
LTE,216,19.0268,47.4646,707,0,707.0
LTE,216,19.0483,47.5402,774,0,774.0
LTE,216,18.998,47.5288,1000,0,1000.0
LTE,216,19.0274,47.451,752,0,752.0
LTE,216,19.0603,47.4921,500,0,500.0
LTE,216,19.0568,47.5972,635,0,635.0
LTE,216,19.069,47.4979,1323,0,1000.0
LTE,216,19.2368,47.4278,3528,0,300.0
LTE,216,19.0799,47.4768,500,0,500.0
LTE,216,19.0265,47.4788,766,0,766.0
LTE,216,19.0258,47.533,3727,0,300.0
LTE,216,19.0526,47.4742,1000,0,1000.0
LTE,216,19.0227,47.4604,1030,0,1000.0
LTE,216,19.0359,47.5342,561,0,561.0
GSM,216,19.0937,47.5911,1305,0,1000.0
GSM,216,19.1671,47.4602,2088,0,1000.0
LTE,216,19.0314,47.6455,829,0,829.0
GSM,216,19.0493,47.4987,1000,0,1000.0
LTE,216,19.3263,47.4611,1524,0,1000.0
LTE,216,19.0059,47.4002,2130,0,1000.0
GSM,216,19.1446,47.5327,987,0,987.0
GSM,216,19.1279,47.5424,973,0,973.0
GSM,216,19.1299,47.5316,2082,0,1000.0
GSM,216,19.0855,47.4879,1327,0,1000.0
LTE,216,19.0449,47.5392,906,0,906.0
LTE,216,18.995,47.5291,760,0,760.0
LTE,216,19.019,47.404,1363,0,1000.0
GSM,216,19.0498,47.4764,6777,0,1000.0
LTE,216,19.0124,47.4527,937,0,937.0
LTE,216,19.0421,47.5415,702,0,702.0
LTE,216,19.0424,47.5425,1000,0,1000.0
GSM,216,19.0254,47.4901,985,0,985.0
GSM,216,19.0301,47.4962,1011,0,1000.0
GSM,216,19.0585,47.4989,5625,0,1000.0
GSM,216,19.05,47.4939,1029,0,1000.0
GSM,216,19.0333,47.4968,940,0,940.0
GSM,216,19.102,47.5279,6937,0,1000.0
GSM,216,19.0932,47.4884,1219,0,1000.0
LTE,216,19.0637,47.5048,1485,0,1000.0
GSM,216,19.0178,47.5141,905,0,905.0
GSM,216,19.0174,47.5077,1758,0,1000.0
LTE,216,19.0282,47.4557,2445,0,1000.0
LTE,216,18.9782,47.5316,1175,0,1000.0
LTE,216,18.9193,47.6136,3768,0,300.0
LTE,216,19.0505,47.4781,1000,0,1000.0
LTE,216,19.0197,47.6462,3396,0,300.0
GSM,216,19.0597,47.4998,500,0,500.0
LTE,216,19.1244,47.5292,572,0,572.0
LTE,216,19.01,47.4657,1415,0,1000.0
LTE,216,19.0689,47.4919,500,0,500.0
LTE,216,19.0675,47.4937,1550,0,1000.0
GSM,216,19.1711,47.53,1205,0,1000.0
LTE,216,19.0325,47.4672,534,0,534.0
LTE,216,19.0281,47.4097,591,0,591.0
LTE,216,19.0259,47.5526,4387,0,300.0
LTE,216,19.0252,47.5411,741,0,741.0
LTE,216,19.0372,47.48,1000,0,1000.0
GSM,216,19.236,47.5324,3223,0,1000.0
GSM,216,19.1222,47.4386,1133,0,1000.0
GSM,216,19.1216,47.4225,1946,0,1000.0
GSM,216,19.0884,47.4857,957,0,957.0
GSM,216,19.0349,47.5121,1211,0,1000.0
GSM,216,19.0228,47.5145,923,0,923.0
GSM,216,19.0472,47.5601,1036,0,1000.0
GSM,216,18.9822,47.4483,1886,0,1000.0
LTE,216,19.0654,47.5031,500,0,500.0
LTE,216,19.0633,47.6083,1138,0,1000.0
LTE,216,19.034,47.4769,1000,0,1000.0
LTE,216,19.0285,47.4749,500,0,500.0
LTE,216,19.0361,47.4745,500,0,500.0
LTE,216,19.0065,47.5295,500,0,500.0
LTE,216,19.0411,47.4286,4264,0,300.0
LTE,216,19.0507,47.4587,1085,0,1000.0
GSM,216,19.1963,47.4984,9722,0,1000.0
GSM,216,19.1421,47.5633,1405,0,1000.0
GSM,216,19.1707,47.5426,2339,0,1000.0
GSM,216,19.1405,47.5318,1367,0,1000.0
GSM,216,19.1047,47.5352,2168,0,1000.0
GSM,216,19.0366,47.5722,1638,0,1000.0
LTE,216,19.0452,47.4729,1000,0,1000.0
LTE,216,19.0374,47.5346,1553,0,1000.0
LTE,216,19.0474,47.4709,7119,0,300.0
LTE,216,19.0397,47.5461,500,0,500.0
LTE,216,18.9833,47.5276,1434,0,1000.0
LTE,216,19.2847,47.512,1848,0,1000.0
LTE,216,19.0399,47.5302,6819,0,300.0
GSM,216,18.9807,47.5537,10488,0,1000.0
LTE,216,19.0393,47.4494,1525,0,1000.0
LTE,216,18.9906,47.5201,775,0,775.0
LTE,216,19.0282,47.5609,3424,0,300.0
LTE,216,19.0471,47.5603,769,0,769.0
LTE,216,19.0064,47.5131,4438,0,300.0
GSM,216,19.0278,47.5457,2139,0,1000.0
LTE,216,19.0238,47.6479,1236,0,1000.0
LTE,216,19.0682,47.6348,1654,0,1000.0
LTE,216,19.0426,47.5246,500,0,500.0
LTE,216,19.0077,47.5009,500,0,500.0
GSM,216,19.0319,47.544,552,0,552.0
LTE,216,19.0286,47.4838,500,0,500.0
LTE,216,19.0009,47.5162,3619,0,300.0
LTE,216,18.9946,47.508,3632,0,300.0
LTE,216,19.0418,47.469,500,0,500.0
GSM,216,19.0455,47.4803,6241,0,1000.0
GSM,216,19.0722,47.4892,722,0,722.0
GSM,216,19.0668,47.4818,744,0,744.0
LTE,216,19.0434,47.4663,1000,0,1000.0
LTE,216,18.9619,47.5998,1391,0,1000.0
LTE,216,19.1892,47.6262,3919,0,300.0
LTE,216,19.049,47.4755,1000,0,1000.0
GSM,216,19.036,47.542,992,0,992.0
LTE,216,19.0484,47.4725,500,0,500.0
GSM,216,19.0589,47.489,740,0,740.0
LTE,216,19.0314,47.5291,1000,0,1000.0
GSM,216,19.3048,47.4727,1074,0,1000.0
LTE,216,19.0449,47.4711,500,0,500.0
LTE,216,18.9816,47.4502,912,0,912.0
GSM,216,19.1703,47.5339,3027,0,1000.0
GSM,216,19.0834,47.5318,2558,0,1000.0
GSM,216,19.0224,47.4725,1067,0,1000.0
GSM,216,19.0288,47.4708,1025,0,1000.0
GSM,216,18.9655,47.3937,2318,0,1000.0
LTE,216,18.9691,47.4081,2913,0,1000.0
GSM,216,19.0692,47.5102,500,0,500.0
LTE,216,18.9846,47.4959,500,0,500.0
LTE,216,19.0351,47.5412,500,0,500.0
LTE,216,19.053,47.4668,500,0,500.0
GSM,216,19.2101,47.5403,2145,0,1000.0
LTE,216,19.0191,47.5232,500,0,500.0
LTE,216,19.0609,47.4992,500,0,500.0
LTE,216,19.0444,47.4684,4403,0,300.0
GSM,216,19.032,47.5087,655,0,655.0
LTE,216,19.1287,47.483,588,0,588.0
LTE,216,19.0093,47.5206,6574,0,300.0
LTE,216,18.9543,47.5407,1006,0,1000.0
LTE,216,18.9611,47.4106,1405,0,1000.0
LTE,216,19.0457,47.4567,651,0,651.0
LTE,216,19.0458,47.5329,800,0,800.0
LTE,216,19.0644,47.6454,2338,0,1000.0
LTE,216,19.0433,47.4515,1000,0,1000.0
LTE,216,19.0283,47.53,632,0,632.0
LTE,216,19.0713,47.6125,1217,0,1000.0
LTE,216,19.2665,47.4285,1970,0,1000.0
LTE,216,18.9209,47.501,2211,0,1000.0
LTE,216,19.0497,47.4812,2403,0,1000.0
LTE,216,19.1379,47.5312,1897,0,1000.0
LTE,216,19.3377,47.457,1995,0,1000.0
LTE,216,19.0202,47.5549,1109,0,1000.0
LTE,216,19.049,47.4791,1000,0,1000.0
LTE,216,19.1325,47.5364,1421,0,1000.0
LTE,216,18.8941,47.4209,1472,0,1000.0
GSM,216,19.0287,47.55,1150,0,1000.0
GSM,216,19.0775,47.4879,946,0,946.0
LTE,216,19.0233,47.5613,714,0,714.0
LTE,216,18.9958,47.5173,3221,0,300.0
LTE,216,19.0085,47.3796,5621,0,300.0
LTE,216,19.0025,47.5146,5019,0,300.0
GSM,216,19.1581,47.5338,1650,0,1000.0
GSM,216,19.0525,47.5686,1022,0,1000.0
GSM,216,19.0004,47.4533,1337,0,1000.0
GSM,216,19.125,47.4345,1959,0,1000.0
LTE,216,18.9819,47.5248,1815,0,1000.0
GSM,216,19.0517,47.4955,662,0,662.0
GSM,216,19.0485,47.6438,3134,0,1000.0
LTE,216,19.0586,47.5011,500,0,500.0
GSM,216,19.0575,47.5973,2359,0,1000.0
GSM,216,19.0684,47.5226,1316,0,1000.0
GSM,216,19.0465,47.4762,6618,0,1000.0
GSM,216,19.0589,47.5649,1848,0,1000.0
GSM,216,19.0549,47.5652,1866,0,1000.0
GSM,216,19.0768,47.551,1000,0,1000.0
GSM,216,18.962,47.4093,5738,0,1000.0
GSM,216,19.0675,47.569,2356,0,1000.0
LTE,216,18.9213,47.3934,1036,0,1000.0
GSM,216,18.9873,47.4602,3162,0,1000.0
GSM,216,19.0054,47.5131,848,0,848.0
GSM,216,19.0826,47.5434,1000,0,1000.0
LTE,216,19.0103,47.4595,1000,0,1000.0
GSM,216,19.0455,47.4777,677,0,677.0
GSM,216,19.0243,47.4929,1106,0,1000.0
LTE,216,19.0961,47.4293,1810,0,1000.0
LTE,216,19.0601,47.6467,7884,0,300.0
LTE,216,18.8915,47.4177,1416,0,1000.0
LTE,216,19.0654,47.5067,500,0,500.0
GSM,216,19.0453,47.5391,702,0,702.0
LTE,216,19.0319,47.4555,704,0,704.0
LTE,216,19.0298,47.5295,500,0,500.0
GSM,216,19.0509,47.4984,604,0,604.0
GSM,216,19.1452,47.5262,2028,0,1000.0
GSM,216,19.0583,47.4908,824,0,824.0
LTE,216,18.9253,47.5586,4902,0,300.0
GSM,216,19.0804,47.5168,3664,0,1000.0
GSM,216,19.0577,47.5004,500,0,500.0
GSM,216,19.1324,47.4556,3037,0,1000.0
LTE,216,19.0448,47.5736,2013,0,1000.0
LTE,216,19.0249,47.5329,5106,0,300.0
GSM,216,19.0532,47.5176,805,0,805.0
GSM,216,19.0817,47.4894,869,0,869.0
